"DEMO_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"200343","Population aged 14 years or younger (thousands)","KHM","Cambodia","2019","2019",5127,,
"200343","Population aged 14 years or younger (thousands)","KHM","Cambodia","2020","2020",5170,,
"200101","Total population (thousands)","SOM","Somalia","2017","2017",14589,,
"200101","Total population (thousands)","SOM","Somalia","2018","2018",15008,,
"200101","Total population (thousands)","SOM","Somalia","2019","2019",15443,,
"200101","Total population (thousands)","SOM","Somalia","2020","2020",15893,,
"200343","Population aged 14 years or younger (thousands)","SSD","South Sudan","2017","2017",4589,,
"200343","Population aged 14 years or younger (thousands)","SSD","South Sudan","2018","2018",4590,,
"200343","Population aged 14 years or younger (thousands)","SSD","South Sudan","2019","2019",4598,,
"200343","Population aged 14 years or younger (thousands)","SSD","South Sudan","2020","2020",4626,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","SUR","Suriname","2017","2017",5627,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","SUR","Suriname","2018","2018",6004,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","SUR","Suriname","2019","2019",6855,,
"200101","Total population (thousands)","COG","Congo","2017","2017",5111,,
"200101","Total population (thousands)","COG","Congo","2018","2018",5244,,
"200101","Total population (thousands)","COG","Congo","2019","2019",5381,,
"200101","Total population (thousands)","COG","Congo","2020","2020",5518,,
"200151","Population aged 65 years or older (thousands)","HTI","Haiti","2017","2017",531,,
"200151","Population aged 65 years or older (thousands)","HTI","Haiti","2018","2018",551,,
"200151","Population aged 65 years or older (thousands)","HTI","Haiti","2019","2019",570,,
"200151","Population aged 65 years or older (thousands)","HTI","Haiti","2020","2020",590,,
"200151","Population aged 65 years or older (thousands)","SYC","Seychelles","2017","2017",7,,
"200151","Population aged 65 years or older (thousands)","SYC","Seychelles","2018","2018",7,,
"200151","Population aged 65 years or older (thousands)","SYC","Seychelles","2019","2019",8,,
"200151","Population aged 65 years or older (thousands)","SYC","Seychelles","2020","2020",8,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","TON","Tonga","2017","2017",4250,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","TON","Tonga","2018","2018",4300,,
"200101","Total population (thousands)","GUY","Guyana","2017","2017",775,,
"200101","Total population (thousands)","GUY","Guyana","2018","2018",779,,
"200101","Total population (thousands)","GUY","Guyana","2019","2019",783,,
"200101","Total population (thousands)","GUY","Guyana","2020","2020",787,,
"XTGOV_IMF","General government total expenditure (current LCU)","CHE","Switzerland","2017","2017",222152000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","CHE","Switzerland","2018","2018",225422000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","CHE","Switzerland","2019","2019",228830000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","CHE","Switzerland","2020","2020",247356000000,,
"200343","Population aged 14 years or younger (thousands)","SRB","Serbia","2017","2017",1397,,
"200343","Population aged 14 years or younger (thousands)","SRB","Serbia","2018","2018",1381,,
"200151","Population aged 65 years or older (thousands)","BIH","Bosnia and Herzegovina","2018","2018",547,,
"200151","Population aged 65 years or older (thousands)","BIH","Bosnia and Herzegovina","2019","2019",568,,
"200151","Population aged 65 years or older (thousands)","BIH","Bosnia and Herzegovina","2020","2020",588,,
"SP_POP_GROW","Population growth (annual %)","TTO","Trinidad and Tobago","2017","2017",0.5,,
"SP_POP_GROW","Population growth (annual %)","TTO","Trinidad and Tobago","2018","2018",0.4,,
"SP_POP_GROW","Population growth (annual %)","TTO","Trinidad and Tobago","2019","2019",0.4,,
"200151","Population aged 65 years or older (thousands)","GLP","Guadeloupe","2017","2017",71,,
"200151","Population aged 65 years or older (thousands)","GLP","Guadeloupe","2018","2018",73,,
"200151","Population aged 65 years or older (thousands)","GLP","Guadeloupe","2019","2019",75,,
"200151","Population aged 65 years or older (thousands)","GLP","Guadeloupe","2020","2020",77,,
"200151","Population aged 65 years or older (thousands)","ZAF","South Africa","2017","2017",2975,,
"200151","Population aged 65 years or older (thousands)","ZAF","South Africa","2018","2018",3073,,
"200151","Population aged 65 years or older (thousands)","ZAF","South Africa","2019","2019",3171,,
"200151","Population aged 65 years or older (thousands)","ZAF","South Africa","2020","2020",3268,,
"200343","Population aged 14 years or younger (thousands)","TUV","Tuvalu","2017","2017",4,,
"200343","Population aged 14 years or younger (thousands)","TUV","Tuvalu","2018","2018",4,,
"200343","Population aged 14 years or younger (thousands)","TUV","Tuvalu","2019","2019",4,,
"200343","Population aged 14 years or younger (thousands)","TUV","Tuvalu","2020","2020",4,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","LCA","Saint Lucia","2017","2017",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","LCA","Saint Lucia","2018","2018",76,,
"200151","Population aged 65 years or older (thousands)","ASM","American Samoa","2017","2017",3,,
"200151","Population aged 65 years or older (thousands)","ASM","American Samoa","2018","2018",3,,
"200151","Population aged 65 years or older (thousands)","ASM","American Samoa","2019","2019",3,,
"200151","Population aged 65 years or older (thousands)","ASM","American Samoa","2020","2020",3,,
"200343","Population aged 14 years or younger (thousands)","USA","United States of America","2017","2017",61306,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TTO","Trinidad and Tobago","2017","2017",1.7,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","TTO","Trinidad and Tobago","2018","2018",1.7,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","TJK","Tajikistan","2017","2017",71,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","TJK","Tajikistan","2018","2018",71,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","UGA","Uganda","2017","2017",747,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","UGA","Uganda","2018","2018",767,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","UGA","Uganda","2019","2019",777,,
"200101","Total population (thousands)","TUN","Tunisia","2017","2017",11433,,
"200101","Total population (thousands)","TUN","Tunisia","2018","2018",11565,,
"200101","Total population (thousands)","TUN","Tunisia","2019","2019",11695,,
"200101","Total population (thousands)","TUN","Tunisia","2020","2020",11819,,
"200343","Population aged 14 years or younger (thousands)","BOL","Bolivia (Plurinational State of)","2017","2017",3530,,
"200343","Population aged 14 years or younger (thousands)","BOL","Bolivia (Plurinational State of)","2018","2018",3528,,
"200343","Population aged 14 years or younger (thousands)","BOL","Bolivia (Plurinational State of)","2019","2019",3526,,
"200343","Population aged 14 years or younger (thousands)","BOL","Bolivia (Plurinational State of)","2020","2020",3526,,
"200343","Population aged 14 years or younger (thousands)","CIV","Côte d'Ivoire","2017","2017",10304,,
"200343","Population aged 14 years or younger (thousands)","CIV","Côte d'Ivoire","2018","2018",10513,,
"200343","Population aged 14 years or younger (thousands)","CIV","Côte d'Ivoire","2019","2019",10728,,
"200343","Population aged 14 years or younger (thousands)","CIV","Côte d'Ivoire","2020","2020",10949,,
"200101","Total population (thousands)","BEN","Benin","2017","2017",11175,,
"200101","Total population (thousands)","BEN","Benin","2018","2018",11485,,
"200101","Total population (thousands)","BEN","Benin","2019","2019",11801,,
"200101","Total population (thousands)","BEN","Benin","2020","2020",12123,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","TUR","Turkey","2017","2017",10900,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","TUR","Turkey","2018","2018",10420,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","TUR","Turkey","2019","2019",9610,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","QAT","Qatar","2017","2017",6,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","QAT","Qatar","2018","2018",6,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","QAT","Qatar","2019","2019",6,,
"200101","Total population (thousands)","CHE","Switzerland","2017","2017",8456,,
"200101","Total population (thousands)","CHE","Switzerland","2018","2018",8526,,
"200101","Total population (thousands)","CHE","Switzerland","2019","2019",8591,,
"200101","Total population (thousands)","CHE","Switzerland","2020","2020",8655,,
"200151","Population aged 65 years or older (thousands)","GNQ","Equatorial Guinea","2017","2017",31,,
"200151","Population aged 65 years or older (thousands)","GNQ","Equatorial Guinea","2018","2018",32,,
"200151","Population aged 65 years or older (thousands)","GNQ","Equatorial Guinea","2019","2019",33,,
"200151","Population aged 65 years or older (thousands)","GNQ","Equatorial Guinea","2020","2020",33,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SSD","South Sudan","2017","2017",2.5,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SSD","South Sudan","2018","2018",2.5,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SSD","South Sudan","2019","2019",2.5,,
"200343","Population aged 14 years or younger (thousands)","IRL","Ireland","2017","2017",1027,,
"200343","Population aged 14 years or younger (thousands)","IRL","Ireland","2018","2018",1032,,
"200101","Total population (thousands)","GRC","Greece","2017","2017",10569,,
"200101","Total population (thousands)","GRC","Greece","2018","2018",10522,,
"200101","Total population (thousands)","GRC","Greece","2019","2019",10473,,
"200101","Total population (thousands)","GRC","Greece","2020","2020",10423,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","TZA","United Republic of Tanzania","2017","2017",38,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","TZA","United Republic of Tanzania","2018","2018",37,,
"SP_DYN_IMRT_IN","Mortality rate, infant (per 1,000 live births)","TZA","United Republic of Tanzania","2019","2019",36,,
"200101","Total population (thousands)","LBY","Libya","2017","2017",6581,,
"200101","Total population (thousands)","LBY","Libya","2018","2018",6679,,
"200101","Total population (thousands)","LBY","Libya","2019","2019",6777,,
"200101","Total population (thousands)","LBY","Libya","2020","2020",6871,,
"200343","Population aged 14 years or younger (thousands)","MKD","North Macedonia","2017","2017",347,,
"200343","Population aged 14 years or younger (thousands)","MKD","North Macedonia","2018","2018",344,,
"200343","Population aged 14 years or younger (thousands)","MKD","North Macedonia","2019","2019",342,,
"200343","Population aged 14 years or younger (thousands)","MKD","North Macedonia","2020","2020",340,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","TTO","Trinidad and Tobago","2017","2017",47,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","TTO","Trinidad and Tobago","2018","2018",47,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","TTO","Trinidad and Tobago","2019","2019",47,,
"200151","Population aged 65 years or older (thousands)","PNG","Papua New Guinea","2017","2017",285,,
"200151","Population aged 65 years or older (thousands)","PNG","Papua New Guinea","2018","2018",297,,
"200151","Population aged 65 years or older (thousands)","PNG","Papua New Guinea","2019","2019",308,,
"200151","Population aged 65 years or older (thousands)","PNG","Papua New Guinea","2020","2020",320,,
"200343","Population aged 14 years or younger (thousands)","REU","Réunion","2017","2017",207,,
"200343","Population aged 14 years or younger (thousands)","REU","Réunion","2018","2018",205,,
"200343","Population aged 14 years or younger (thousands)","REU","Réunion","2019","2019",202,,
"200343","Population aged 14 years or younger (thousands)","REU","Réunion","2020","2020",200,,
"200151","Population aged 65 years or older (thousands)","LAO","Lao People's Democratic Republic","2017","2017",278,,
"200151","Population aged 65 years or older (thousands)","LAO","Lao People's Democratic Republic","2018","2018",288,,
"200151","Population aged 65 years or older (thousands)","LAO","Lao People's Democratic Republic","2019","2019",299,,
"200151","Population aged 65 years or older (thousands)","LAO","Lao People's Democratic Republic","2020","2020",310,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SWZ","Eswatini","2017","2017",28.4,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SWZ","Eswatini","2018","2018",27.7,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SWZ","Eswatini","2019","2019",27,,
"200101","Total population (thousands)","EST","Estonia","2017","2017",1319,,
"200101","Total population (thousands)","EST","Estonia","2018","2018",1323,,
"200101","Total population (thousands)","EST","Estonia","2019","2019",1326,,
"200101","Total population (thousands)","EST","Estonia","2020","2020",1327,,
"200151","Population aged 65 years or older (thousands)","CZE","Czechia","2017","2017",2021,,
"200151","Population aged 65 years or older (thousands)","CZE","Czechia","2018","2018",2071,,
"200151","Population aged 65 years or older (thousands)","CZE","Czechia","2019","2019",2117,,
"200151","Population aged 65 years or older (thousands)","CZE","Czechia","2020","2020",2157,,
"200343","Population aged 14 years or younger (thousands)","MYS","Malaysia","2017","2017",7572,,
"200343","Population aged 14 years or younger (thousands)","MYS","Malaysia","2018","2018",7565,,
"200343","Population aged 14 years or younger (thousands)","MYS","Malaysia","2019","2019",7570,,
"200343","Population aged 14 years or younger (thousands)","MYS","Malaysia","2020","2020",7589,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","SWZ","Eswatini","2017","2017",3440,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","SWZ","Eswatini","2018","2018",3600,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","SWZ","Eswatini","2019","2019",3590,,
"200101","Total population (thousands)","HND","Honduras","2017","2017",9429,,
"200101","Total population (thousands)","HND","Honduras","2018","2018",9588,,
"200101","Total population (thousands)","HND","Honduras","2019","2019",9746,,
"200101","Total population (thousands)","HND","Honduras","2020","2020",9905,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","VNM","Viet Nam","2017","2017",2,,
"SP_DYN_TFRT_IN","Fertility rate, total (births per woman)","VNM","Viet Nam","2018","2018",2,,
"200343","Population aged 14 years or younger (thousands)","IDN","Indonesia","2017","2017",71231,,
"200343","Population aged 14 years or younger (thousands)","IDN","Indonesia","2018","2018",71070,,
"200343","Population aged 14 years or younger (thousands)","IDN","Indonesia","2019","2019",70945,,
"200343","Population aged 14 years or younger (thousands)","IDN","Indonesia","2020","2020",70941,,
"200151","Population aged 65 years or older (thousands)","ISR","Israel","2017","2017",967,,
"200151","Population aged 65 years or older (thousands)","ISR","Israel","2018","2018",1004,,
"200151","Population aged 65 years or older (thousands)","ISR","Israel","2019","2019",1040,,
"200151","Population aged 65 years or older (thousands)","ISR","Israel","2020","2020",1075,,
"XTGOV_IMF","General government total expenditure (current LCU)","KNA","Saint Kitts and Nevis","2017","2017",771000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","KNA","Saint Kitts and Nevis","2018","2018",1040000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","KNA","Saint Kitts and Nevis","2019","2019",1147000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","KNA","Saint Kitts and Nevis","2020","2020",1033000000,,
"200151","Population aged 65 years or older (thousands)","TLS","Timor-Leste","2017","2017",54,,
"200151","Population aged 65 years or older (thousands)","TLS","Timor-Leste","2018","2018",55,,
"200151","Population aged 65 years or older (thousands)","TLS","Timor-Leste","2019","2019",55,,
"200151","Population aged 65 years or older (thousands)","TLS","Timor-Leste","2020","2020",56,,
"200151","Population aged 65 years or older (thousands)","BGD","Bangladesh","2017","2017",8223,,
"200151","Population aged 65 years or older (thousands)","BGD","Bangladesh","2018","2018",8324,,
"200151","Population aged 65 years or older (thousands)","BGD","Bangladesh","2019","2019",8446,,
"200151","Population aged 65 years or older (thousands)","BGD","Bangladesh","2020","2020",8608,,
"200343","Population aged 14 years or younger (thousands)","PYF","French Polynesia","2017","2017",63,,
"200343","Population aged 14 years or younger (thousands)","PYF","French Polynesia","2018","2018",63,,
"200343","Population aged 14 years or younger (thousands)","PYF","French Polynesia","2019","2019",63,,
"200343","Population aged 14 years or younger (thousands)","PYF","French Polynesia","2020","2020",62,,
"200343","Population aged 14 years or younger (thousands)","COG","Congo","2017","2017",2144,,
"200343","Population aged 14 years or younger (thousands)","COG","Congo","2018","2018",2190,,
"200343","Population aged 14 years or younger (thousands)","COG","Congo","2019","2019",2235,,
"200343","Population aged 14 years or younger (thousands)","COG","Congo","2020","2020",2277,,
"200151","Population aged 65 years or older (thousands)","LUX","Luxembourg","2017","2017",83,,
"200151","Population aged 65 years or older (thousands)","LUX","Luxembourg","2018","2018",86,,
"200151","Population aged 65 years or older (thousands)","LUX","Luxembourg","2019","2019",88,,
"200151","Population aged 65 years or older (thousands)","LUX","Luxembourg","2020","2020",90,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","SEN","Senegal","2017","2017",1362,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","SEN","Senegal","2018","2018",1466,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","SEN","Senegal","2019","2019",1447,,
"200151","Population aged 65 years or older (thousands)","SAU","Saudi Arabia","2017","2017",1062,,
"200151","Population aged 65 years or older (thousands)","SAU","Saudi Arabia","2018","2018",1117,,
"200151","Population aged 65 years or older (thousands)","SAU","Saudi Arabia","2019","2019",1170,,
"200151","Population aged 65 years or older (thousands)","SAU","Saudi Arabia","2020","2020",1218,,
"200151","Population aged 65 years or older (thousands)","CYM","Cayman Islands","2017","2017",6,,
"200151","Population aged 65 years or older (thousands)","CYM","Cayman Islands","2018","2018",7,,
"200151","Population aged 65 years or older (thousands)","CYM","Cayman Islands","2019","2019",7,,
"200151","Population aged 65 years or older (thousands)","CYM","Cayman Islands","2020","2020",8,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","GBR","United Kingdom of Great Britain and Northern Ireland","2017","2017",17,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","GBR","United Kingdom of Great Britain and Northern Ireland","2018","2018",17,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","GBR","United Kingdom of Great Britain and Northern Ireland","2019","2019",16,,
"200101","Total population (thousands)","CHN","China","2017","2017",1421022,,
"200101","Total population (thousands)","CHN","China","2018","2018",1427648,,
"200101","Total population (thousands)","CHN","China","2019","2019",1433784,,
"200101","Total population (thousands)","CHN","China","2020","2020",1439324,,
"200101","Total population (thousands)","MOZ","Mozambique","2017","2017",28649,,
"200101","Total population (thousands)","MOZ","Mozambique","2018","2018",29496,,
"200101","Total population (thousands)","MOZ","Mozambique","2019","2019",30366,,
"200101","Total population (thousands)","MOZ","Mozambique","2020","2020",31255,,
"200343","Population aged 14 years or younger (thousands)","SOM","Somalia","2017","2017",6821,,
"200343","Population aged 14 years or younger (thousands)","SOM","Somalia","2018","2018",6990,,
"200343","Population aged 14 years or younger (thousands)","SOM","Somalia","2019","2019",7162,,
"200343","Population aged 14 years or younger (thousands)","SOM","Somalia","2020","2020",7335,,
"200101","Total population (thousands)","SRB","Serbia","2017","2017",8830,,
"200101","Total population (thousands)","SRB","Serbia","2018","2018",8803,,
"200151","Population aged 65 years or older (thousands)","ESP","Spain","2017","2017",8931,,
"200151","Population aged 65 years or older (thousands)","ESP","Spain","2018","2018",9048,,
"200151","Population aged 65 years or older (thousands)","ESP","Spain","2019","2019",9183,,
"200151","Population aged 65 years or older (thousands)","ESP","Spain","2020","2020",9340,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","SWE","Sweden","2017","2017",53792,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","SWE","Sweden","2018","2018",54589,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","SWE","Sweden","2019","2019",51610,,
"200151","Population aged 65 years or older (thousands)","GIN","Guinea","2017","2017",351,,
"200151","Population aged 65 years or older (thousands)","GIN","Guinea","2018","2018",363,,
"200151","Population aged 65 years or older (thousands)","GIN","Guinea","2019","2019",376,,
"200151","Population aged 65 years or older (thousands)","GIN","Guinea","2020","2020",388,,
"200151","Population aged 65 years or older (thousands)","MDA","Republic of Moldova","2017","2017",443,,
"200151","Population aged 65 years or older (thousands)","MDA","Republic of Moldova","2018","2018",465,,
"200343","Population aged 14 years or younger (thousands)","NRU","Nauru","2017","2017",4,,
"200343","Population aged 14 years or younger (thousands)","NRU","Nauru","2018","2018",4,,
"200343","Population aged 14 years or younger (thousands)","NRU","Nauru","2019","2019",4,,
"200343","Population aged 14 years or younger (thousands)","NRU","Nauru","2020","2020",4,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","ZAF","South Africa","2017","2017",6132,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","ZAF","South Africa","2018","2018",6374,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","ZAF","South Africa","2019","2019",6001,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","LIE","Liechtenstein","2017","2017",84,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","LIE","Liechtenstein","2018","2018",83,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","MAF","Saint-Martin (French part)","2017","2017",80,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","MAF","Saint-Martin (French part)","2018","2018",80,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","IRL","Ireland","2017","2017",0.2,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","IRL","Ireland","2018","2018",0.2,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","IRL","Ireland","2019","2019",0.2,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","DZA","Algeria","2017","2017",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","DZA","Algeria","2018","2018",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","DZA","Algeria","2019","2019",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","CAF","Central African Republic","2017","2017",3.8,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","CAF","Central African Republic","2018","2018",3.6,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","CAF","Central African Republic","2019","2019",3.5,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","KAZ","Kazakhstan","2017","2017",0.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","KAZ","Kazakhstan","2018","2018",0.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","KAZ","Kazakhstan","2019","2019",0.3,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","LBN","Lebanon","2017","2017",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","LBN","Lebanon","2018","2018",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","LBN","Lebanon","2019","2019",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","OMN","Oman","2017","2017",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","OMN","Oman","2018","2018",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","OMN","Oman","2019","2019",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SDN","Sudan","2017","2017",0.2,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SDN","Sudan","2018","2018",0.2,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SDN","Sudan","2019","2019",0.2,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SYR","Syrian Arab Republic","2017","2017",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SYR","Syrian Arab Republic","2018","2018",0.1,,
"SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","SYR","Syrian Arab Republic","2019","2019",0.1,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CUW","Curaçao","2017","2017",11,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CUW","Curaçao","2018","2018",11,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","CUW","Curaçao","2019","2019",11,,
"SP_RUR_TOTL_ZS","Rural population (% of total population)","SXM","Sint Maarten (Dutch part)","2017","2017",,"n","Magnitude nil or negligible"
"SP_RUR_TOTL_ZS","Rural population (% of total population)","SXM","Sint Maarten (Dutch part)","2018","2018",,"n","Magnitude nil or negligible"
"SP_RUR_TOTL_ZS","Rural population (% of total population)","SXM","Sint Maarten (Dutch part)","2019","2019",,"n","Magnitude nil or negligible"
"NY_GDP_PCAP_CD","GDP per capita (current US$)","MMR","Myanmar","2017","2017",1292,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","MMR","Myanmar","2018","2018",1418,,
"NY_GDP_PCAP_CD","GDP per capita (current US$)","MMR","Myanmar","2019","2019",1408,,
"XTGOV_IMF","General government total expenditure (current LCU)","ABW","Aruba","2017","2017",1331700000,,
"XTGOV_IMF","General government total expenditure (current LCU)","BMU","Bermuda","2017","2017",1282115000,,
"XTGOV_IMF","General government total expenditure (current LCU)","BMU","Bermuda","2018","2018",1154772124,,
"XTGOV_IMF","General government total expenditure (current LCU)","BMU","Bermuda","2019","2019",1223799670,,
"XTGOV_IMF","General government total expenditure (current LCU)","COK","Cook Islands","2017","2017",273247094,,
"XTGOV_IMF","General government total expenditure (current LCU)","COK","Cook Islands","2018","2018",274230950,,
"XTGOV_IMF","General government total expenditure (current LCU)","COK","Cook Islands","2019","2019",336335654,,
"XTGOV_IMF","General government total expenditure (current LCU)","MCO","Monaco","2017","2017",1189000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","MCO","Monaco","2018","2018",1253700000,,
"XTGOV_IMF","General government total expenditure (current LCU)","MCO","Monaco","2019","2019",1519900000,,
"XTGOV_IMF","General government total expenditure (current LCU)","PRI","Puerto Rico","2017","2017",22720000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","PRI","Puerto Rico","2018","2018",24534000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","PRI","Puerto Rico","2019","2019",25153000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","PRI","Puerto Rico","2020","2020",24461000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","ROU","Romania","2017","2017",264161000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","ROU","Romania","2018","2018",304302000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","ROU","Romania","2019","2019",354247000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","ROU","Romania","2020","2020",405278000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","TLS","Timor-Leste","2017","2017",1385000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","TLS","Timor-Leste","2018","2018",1353000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","TLS","Timor-Leste","2019","2019",1433000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","TLS","Timor-Leste","2020","2020",1230000000,,
"XTGOV_IMF","General government total expenditure (current LCU)","MAC","China, Macao Special Administrative Region","2017","2017",83030258724,,
"XTGOV_IMF","General government total expenditure (current LCU)","MAC","China, Macao Special Administrative Region","2018","2018",84683444000,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","MMR","Myanmar","2017","2017",1290,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","MMR","Myanmar","2018","2018",1370,,
"NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","MMR","Myanmar","2019","2019",1390,,
"200343","Population aged 14 years or younger (thousands)","SGP","Singapore","2017","2017",697,,
"200343","Population aged 14 years or younger (thousands)","SGP","Singapore","2018","2018",707,,
"200151","Population aged 65 years or older (thousands)","SGP","Singapore","2017","2017",604,,
"200151","Population aged 65 years or older (thousands)","SGP","Singapore","2018","2018",660,,
"200101","Total population (thousands)","SGP","Singapore","2017","2017",5708,,
